"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"6965","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","96586","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2022-08-09,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"6966","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","96493","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2022-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"6967","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","96389","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2022-07-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"6968","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","96334","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2022-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"6969","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","96225","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2022-06-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"6970","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","96210","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2022-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"6971","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","96064","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2022-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"6972","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","95925","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2021-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"6973","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","95810","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2021-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"6974","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","95697","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2021-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"6975","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","95604","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2021-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"6976","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","95479","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2021-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"6977","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","95213","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2020-10-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"6978","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","95155","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2020-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"6979","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","94993","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2020-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"6980","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","94830","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2020-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"6981","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","94710","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2020-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"6982","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","94530","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2020-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"6983","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","91600","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2019-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"6984","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","90650","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2019-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"6985","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","90202","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2019-08-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"6986","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","89550","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2019-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"6987","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","88500","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2019-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"6988","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","87001","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2019-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"6989","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","84813","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2018-10-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"6990","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","83902","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2018-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"6991","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","82703","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2018-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"6992","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","81557","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2018-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"6993","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","80401","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2018-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"6994","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","79650","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2018-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"6995","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","76609","0000000134","Onde OFB","1f","Ecoulement visible faible",6.028826085,44.159019703,2017-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"6996","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","75300","0000000134","Onde OFB","1f","Ecoulement visible faible",6.028826085,44.159019703,2017-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"6997","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","74215","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2017-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"6998","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","73202","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2017-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"6999","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","72500","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2017-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"7000","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","69300","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2016-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7001","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","68353","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2016-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7002","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","68221","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2016-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7003","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","68122","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2016-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7004","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","67874","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2016-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7005","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","67572","0000000134","Onde OFB","1","Ecoulement visible",6.028826085,44.159019703,2015-10-23,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7006","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","67489","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2015-09-16,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7007","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","67418","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2015-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7008","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","67259","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2015-07-17,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7009","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","66995","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2015-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7010","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","66869","0000000134","Onde OFB","1","Ecoulement visible",6.028826085,44.159019703,2015-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7011","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","66300","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2014-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"7012","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","64900","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2014-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"7013","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","63796","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2014-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"7014","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","63250","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2014-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"7015","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","62100","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2014-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"7016","X1120001","Le Vançon à Beaudument","04","Alpes-de-Haute-Provence","04211","SOURRIBES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","X1120500","Le Vanson","1221","0000000134","Onde OFB","1a","Ecoulement visible acceptable",6.028826085,44.159019703,2013-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2013
